instance_id,selected_instance_id,model,agent,strategy,run_role,selection_reason,source_record,main_source_records,retry_source_records,patch_generated,apply_status,patch_path,patch_hash,total_tokens,prompt_tokens,completion_tokens,elapsed_seconds,model_elapsed_seconds,finish_reason,response_chars,reasoning_chars,parent_sha,commit_id,bug_category,source_files,modified_func_names,bug_reveal_tests
36f60a9a0b532a580cd76638760b73849f47a7dd,pytorch_single_full_0037_torch_36f60a9a0b53,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0037_torch_36f60a9a0b53/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,4e57541f61c8f5d936da3ecbc5f64ec0a8ba201135f23f6ab3d296213ea9ff30,5105,1139,3966,127.244,124.551,stop,927,15258,e5fd7b7ac828e9b7abbae96243e3dd0b26ce488e,36f60a9a0b532a580cd76638760b73849f47a7dd,Shape,torch/_dynamo/variables/torch.py,"other:For now, dynamo will explicitly graph break when it encounte",test/inductor/test_unbacked_symints.py::test_fmod_with_out_arg
371bcc1e336b464643c9a1083f7f8628607f2660,pytorch_single_full_0141_default_planner_371bcc1e336b,deepseek,agentless,search-replace-known-location,main,main_selected_validated_first,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0141_default_planner_371bcc1e336b/agent_runs/known-location-direct-v4-pro-searchreplace-3000/patch.diff,a11f57d93cad56673c66a4212de52248420133de574aa54505c1cfae62188a19,3966,966,3000,104.561,101.501,length,1513,11842,bacd68107a704e3e8d089fefc752bf5beaed2196,371bcc1e336b464643c9a1083f7f8628607f2660,Shape,torch/distributed/checkpoint/default_planner.py,def:create_default_local_load_plan,test/distributed/checkpoint/test_planner.py::test_load_different_sizes_throws
3787a5a60ee069439890aba5aafe42caf8e25cd5,pytorch_single_full_0147__package_3787a5a60ee0,deepseek,agentless,search-replace-known-location,main,main_selected_validated_first,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0147__package_3787a5a60ee0/agent_runs/known-location-direct-v4-pro-searchreplace-3000/patch.diff,f0b35a1dcab20c980bd957a18ec1e0d14de53e11bc841883ac071a0a3cea9192,3316,1245,2071,69.987,68.816,stop,524,7985,c66d18d24d5b39bab9897b8783f0e7ba6f4229db,3787a5a60ee069439890aba5aafe42caf8e25cd5,Type,torch/export/pt2_archive/_package.py,def:_load_state_dict,test/export/test_serialize.py::test_non_float_weight
37959c554df15c2c437fa0a481bcbe23bc6a73cb,pytorch_single_full_0023__weights_only_unpickler_37959c554df1,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0023__weights_only_unpickler_37959c554df1/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,e83eefe99b54f6caf15095461666a5a3152750b47d1182626c1dc87388156e6f,2944,1419,1525,53.638,48.092,stop,357,5683,f3f305ef3e6b5ec8ed405cb74658a8bbec58bede,37959c554df15c2c437fa0a481bcbe23bc6a73cb,Type,torch/_weights_only_unpickler.py,def:_get_allowed_globals,test/test_serialization.py::test_save_load_preserves_dtype
3908be676c7406da52824c83b804ae45e1daff7a,pytorch_single_full_0149_adamw_3908be676c74,deepseek,agentless,search-replace-known-location,main,main_selected_validated_first,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0149_adamw_3908be676c74/agent_runs/known-location-direct-v4-pro-searchreplace-3000/patch.diff,4d8b6643102e8f0a61002815944933ee05c3d17b78b386ef1c50b832db44dc86,4090,1090,3000,101.259,98.767,length,1417,11123,b8abdaa286fd161af48af57a675827f4f849914d,3908be676c7406da52824c83b804ae45e1daff7a,API,torch/optim/adamw.py,class:AdamW,test/test_optim.py::test_adamw_serialization
3c8578498013b7701c95ffdf6329ef47d1d5f762,pytorch_single_full_0100_linear_3c8578498013,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0100_linear_3c8578498013/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,a4422b2eed67ca0a17284df32430d1be13b60e0c1786766c5d1e02a9b48e90c8,6186,1391,4795,158.728,157.111,stop,1222,20044,661d74bf4483e19e158c41b55d47f02eb9fdcc21,3c8578498013b7701c95ffdf6329ef47d1d5f762,Shape,torch/nn/modules/linear.py,class:LazyLinear,test/nn/test_lazy_modules.py::test_linear
3cd69350edded21849f0b3724edc1fb87df563b3,pytorch_single_full_0042_unflatten_3cd69350edde,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,False,not_attempted,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0042_unflatten_3cd69350edde/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7668,1668,6000,217.727,212.629,length,0,28117,7b806a8cb1eb927e4db468e4c19b192a85a0d5d9,3cd69350edded21849f0b3724edc1fb87df563b3,API,torch/export/unflatten.py,class:_ModuleFrame,test/export/test_unflatten.py::test_unflatten_none
3d2e7dee7aa4f7c1e2d1e68b5e7e1c4db1071a86,pytorch_single_full_0110_lowering_3d2e7dee7aa4,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,False,search_replace_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0110_lowering_3d2e7dee7aa4/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,3838,1037,2801,87.114,85.501,stop,197,11839,6335ad7d46f813eab95b7f43549e69a9cda316af,3d2e7dee7aa4f7c1e2d1e68b5e7e1c4db1071a86,Numeric,torch/_inductor/lowering.py,other:fallback_pow_tensor_scalar = fallback_handler(,test/inductor/test_cpu_repro.py::test_special_float_pow
3d914970b69a4d951a5d7dcabd97d50fa3dd0c00,pytorch_single_full_0112_user_defined_3d914970b69a,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0112_user_defined_3d914970b69a/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,8ae1bf8dbe374198b5774d0296d3917160a6618eba34065ad0cfc3fab343bd80,6512,797,5715,180.378,177.04,stop,2854,22796,4ef9b52b5297bf4274d37942198a4fa8a0ea66fc,3d914970b69a4d951a5d7dcabd97d50fa3dd0c00,API,torch/_dynamo/variables/user_defined.py,class:MutableMappingVariable,test/dynamo/test_functions.py::test_mutable_mapping_property_setter_nested
3daef4d128879d1f6bad55d33d0396e94f19981b,pytorch_single_full_0060_nn_module_3daef4d12887,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0060_nn_module_3daef4d12887/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,28a839b3985a0394c8737b4f02aa19a752f47b341440616aef9be66cb02a1cd8,7513,1993,5520,187.246,185.867,stop,852,22049,cb4b29b754bb76fed5464fb51413bf9c023e124f,3daef4d128879d1f6bad55d33d0396e94f19981b,API,torch/_dynamo/variables/nn_module.py,class:UnspecializedNNModuleVariable,test/dynamo/test_modules.py::test_trace_delattr
3e5e8590f4335f275a74c923cdff1d5eb16eea0d,pytorch_single_full_0153_fake_tensor_3e5e8590f433,deepseek,agentless,search-replace-known-location,main,main_selected_validated_first,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0153_fake_tensor_3e5e8590f433/agent_runs/known-location-direct-v4-pro-searchreplace-3000/patch.diff,69e1e5f5868adebc9d6deb83f2b309ee833010136a48afd2697e7a55392ff179,3900,2463,1437,53.539,51.682,stop,1298,4965,8bfc87ce74645b3185fc3564c55d7bc8fafeb2b4,3e5e8590f4335f275a74c923cdff1d5eb16eea0d,Logic,torch/_subclasses/fake_tensor.py,class:FakeTensorMode,test/test_fake_tensor.py::test_inference_mode
3f23ad5bce75539a23e8d462b4339e75a6171095,pytorch_single_full_0038__jit_internal_3f23ad5bce75,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0038__jit_internal_3f23ad5bce75/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,d36c06718535c229e9fc0f72a3b0c7c9fb31c10a33086485b3dd30e288113381,2924,718,2206,80.007,76.388,stop,558,8627,1321f2bfe6a100cb327e20a9d285bd51b650231a,3f23ad5bce75539a23e8d462b4339e75a6171095,API,torch/_jit_internal.py,def:_copy_to_script_wrapper,test/jit/test_tracer.py::test_trace_with_conditional_property
41bb1539d3c8e89f5a7421334f55371e32ca2ea4,pytorch_single_full_0174_serialization_41bb1539d3c8,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0174_serialization_41bb1539d3c8/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,a2bedb863e7ebf0c6181419ded661fed7d2fa65610b08c57329142263f8c1a17,6231,1499,4732,168.237,165.59,stop,408,17926,fc813df1200b530d246eacc710781241c5a9dedf,41bb1539d3c8e89f5a7421334f55371e32ca2ea4,API,torch/serialization.py,def:get_unsafe_globals_in_checkpoint,test/test_serialization.py::test_get_unsafe_globals_in_checkpoint
466c167b71e6021f8eadcfbae1d9156a375663ce,pytorch_single_full_0088_graph_466c167b71e6,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,False,not_attempted,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0088_graph_466c167b71e6/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,7796,1796,6000,205.356,202.804,length,0,25545,14495ce28876e6c19733d32e07f913dba6b55771,466c167b71e6021f8eadcfbae1d9156a375663ce,Logic,torch/fx/graph.py,class:CodeGen,test/test_fx.py::test_delete_unused_values
467235027c6836c6df8b60594b1882ecabf0cfd5,pytorch_single_full_0104_fake_impls_467235027c68,deepseek,agentless,search-replace-known-location,main,main_selected_validated_first,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0104_fake_impls_467235027c68/agent_runs/known-location-direct-v4-pro-searchreplace-3000/patch.diff,e72e5a661c97cc9a0033c7d7b0e3fcf386a38d4bd1600c05b836b82b103f651e,1635,706,929,33.35,32.662,stop,281,3357,462579af1144428e0544e047d5457408a9bb3ab1,467235027c6836c6df8b60594b1882ecabf0cfd5,API,torch/_subclasses/fake_impls.py,def:has_meta,test/dynamo/test_repros.py::test_amp_foreach_fake_impl
47d6feff7cabe58e4655ab9b774e0d9618060edc,pytorch_single_full_0180_unflatten_47d6feff7cab,deepseek,agentless,search-replace-known-location,main,main_selected_validated_first,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0180_unflatten_47d6feff7cab/agent_runs/known-location-direct-v4-pro-searchreplace-3000/patch.diff,90e0339140d13dfc489998c94f1296040bc3b4816f834f855cb373ad24021793,3953,1708,2245,80.434,77.362,stop,338,8822,6ef1cbc191077a2434be8297ba91a1bc8c4aa4f4,47d6feff7cabe58e4655ab9b774e0d9618060edc,API,torch/export/unflatten.py,def:_sink_params,test/export/test_unflatten.py::test_unflatten_empty_branch
48e7b62d3abda4a3eac2f538c9f35e56093c4ece,pytorch_single_full_0173_trace_rules_48e7b62d3abd,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,False,search_replace_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0173_trace_rules_48e7b62d3abd/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4255,1110,3145,110.196,109.006,stop,345,11951,e99a2a2dba90c9b6276219104bc99aff2f67e2f7,48e7b62d3abda4a3eac2f538c9f35e56093c4ece,API,torch/_dynamo/trace_rules.py,"other:manual_torch_name_rule_map: dict[str, Any] = {",test/dynamo/test_export.py::test_immutable_list_dict
48fe4ff2479d704e67f274969aa18bcccbe7a8dd,pytorch_single_full_0170_decompositions_48fe4ff2479d,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,no_patch_retry_fill_selected_validated_first,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0170_decompositions_48fe4ff2479d/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,a21cc8d489a2b88a2d0489d6ea04e82b3602ad03dbadbcd1e8997cdf6e9ed422,5804,2473,3331,116.763,114.898,stop,918,11813,f55c5d085e051439db4df4b95c5b28eb3782d3ae,48fe4ff2479d704e67f274969aa18bcccbe7a8dd,Shape,torch/_decomp/decompositions.py,def:scaled_dot_product_flash_attention_for_cpu,test/export/test_export.py::test_sdpa_gqa
4cd06dc82c4c4eaf6306d1196ac7d42ad03798ac,pytorch_single_full_0145__package_weights_4cd06dc82c4c,deepseek,agentless,search-replace-known-location,main,main_selected_validated_first,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,True,search_replace_applied,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0145__package_weights_4cd06dc82c4c/agent_runs/known-location-direct-v4-pro-searchreplace-3000/patch.diff,3a7b9c40b3371c499889aa5895e50cd3c7c45e4a59fdc40f76802c7e1335a753,2779,675,2104,71.358,69.03,stop,793,8286,41936f4cf6ff93b70d81f6a23811d43a0647f1e1,4cd06dc82c4c4eaf6306d1196ac7d42ad03798ac,Type,torch/export/pt2_archive/_package_weights.py,def:group_weights,test/export/test_serialize.py::test_save_load_with_multiple_empty_tensors
4e355946749cca9e9032663db3270a5e36a4309e,pytorch_single_full_0121_splitter_base_4e355946749c,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,main_no_patch_or_missing_retry_selected,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,known_location_direct_v4_pro_searchreplace_3000_run_records.jsonl,known_location_direct_v4_pro_searchreplace_6000_retry_nopatch_run_records.jsonl,False,search_replace_failed,/home/quanlili/Desktop/lunwen/benchmark_pilot/single_func_180/instances/pytorch_single_full_0121_splitter_base_4e355946749c/agent_runs/known-location-direct-v4-pro-searchreplace-6000-retry-nopatch/patch.diff,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4857,2175,2682,94.601,91.755,stop,1126,10776,35d7b321597ed00245aad533a8fa6b7fdadd73ea,4e355946749cca9e9032663db3270a5e36a4309e,Logic,torch/fx/passes/splitter_base.py,class:_SplitterBase,test/fx/test_fx_split.py::test_dataclass_as_graph_entry
