dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,modified_func_names,bug_reveal_tests,patch_path,test_status,bug_fix_verdict,confirmed_bug_fix_for_rate,review_confidence,review_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,author_review_note,bug_fix_evidence
multi,pytorch_multi_full_0013_trace_rules_80a8fc07b231,80a8fc07b2314df18b6898238b3ba4e6be94e842,9a8e8101a8379e2fb3cf8a45d4cac368d7203a51,API,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/trace_rules.py;torch/_dynamo/variables/builder.py,def:VariableBuilder._wrap;def:is_numpy_dtype;def:is_numpy_type_info,test/dynamo/test_functions.py::test_compare_constant_and_tensor;test/dynamo/test_functions.py::test_np_constant_collections_as_input;test/dynamo/test_functions.py::test_np_constant_collections_guards;test/torch_np/numpy_tests/core/test_multiarray.py::test_scalars,data/multi_func_160/patches/pytorch_multi_full_0013_trace_rules_80a8fc07b231/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,many_numeric_literals,torch/_dynamo/trace_rules.py;torch/_dynamo/variables/builder.py,torch/_dynamo/trace_rules.py;torch/_dynamo/variables/builder.py,0.192,0.381,1.000,1.000,10,28,16.159,8147,1205,6942,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/trace_rules.py', 'torch/_dynamo/variables/builder.py']; gold_files=['torch/_dynamo/trace_rules.py', 'torch/_dynamo/variables/builder.py']; add_seq=0.381; rem_seq=1.000; add_jaccard=0.192; rem_jaccard=1.000; patch_lines=10; gold_lines=28; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0020_utils_de00c7958301,de00c7958301ce81b9716bdef5731ed40d4d14ca,1954bfacda7c04bbbf62530f4572d6f6ba9ffe80,API,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_remaining_from11_editregion,torch/_dynamo/utils.py;torch/_dynamo/variables/builder.py;torch/_guards.py,def:GuardSource.is_local;def:VariableBuilder.wrap_tensor;def:tensor_always_has_static_shape,test/dynamo/test_modules.py::test_mark_static_nn_module_tensor,data/multi_func_160/patches/pytorch_multi_full_0020_utils_de00c7958301/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_dynamo/utils.py;torch/_dynamo/variables/builder.py;torch/_guards.py,torch/_dynamo/utils.py;torch/_dynamo/variables/builder.py;torch/_guards.py,0.250,0.623,0.333,0.536,6,8,8.488,1465,1279,186,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/utils.py', 'torch/_dynamo/variables/builder.py', 'torch/_guards.py']; gold_files=['torch/_dynamo/utils.py', 'torch/_dynamo/variables/builder.py', 'torch/_guards.py']; add_seq=0.623; rem_seq=0.536; add_jaccard=0.250; rem_jaccard=0.333; patch_lines=6; gold_lines=8; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0017_triton_ed44ed45a489,ed44ed45a489441d6f850c462edc4b8f0f94d440,d4458f189a5fe045b2022ea0ab522829baedaf12,Logic,deepseek,agentless,search-replace-known-location-editregion,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_agentless_searchreplace_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,def:TMACompatibilityChecker.are_block_parameters_compatible;def:persistent_reduction,test/inductor/test_torchinductor_strided_blocks.py::test_rms_norm_backward_does_not_crash_with_tma,data/multi_func_160/patches/pytorch_multi_full_0017_triton_ed44ed45a489/deepseek__agentless__no_patch_retry_fill__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_inductor/codegen/triton.py,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,0.000,0.024,0.000,0.084,5,31,26.431,8769,1663,7106,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/codegen/triton.py']; gold_files=['torch/_inductor/codegen/triton.py', 'torch/_inductor/runtime/triton_heuristics.py']; add_seq=0.024; rem_seq=0.084; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=5; gold_lines=31; risks=[]"
multi,pytorch_multi_full_0017_triton_ed44ed45a489,ed44ed45a489441d6f850c462edc4b8f0f94d440,d4458f189a5fe045b2022ea0ab522829baedaf12,Logic,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,def:TMACompatibilityChecker.are_block_parameters_compatible;def:persistent_reduction,test/inductor/test_torchinductor_strided_blocks.py::test_rms_norm_backward_does_not_crash_with_tma,data/multi_func_160/patches/pytorch_multi_full_0017_triton_ed44ed45a489/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_inductor/codegen/triton.py,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,0.120,0.054,0.000,0.084,9,31,15.869,5934,1583,4351,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/codegen/triton.py']; gold_files=['torch/_inductor/codegen/triton.py', 'torch/_inductor/runtime/triton_heuristics.py']; add_seq=0.054; rem_seq=0.084; add_jaccard=0.120; rem_jaccard=0.000; patch_lines=9; gold_lines=31; risks=[]"
multi,pytorch_multi_full_0017_triton_ed44ed45a489,ed44ed45a489441d6f850c462edc4b8f0f94d440,d4458f189a5fe045b2022ea0ab522829baedaf12,Logic,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_remaining_from11_editregion,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,def:TMACompatibilityChecker.are_block_parameters_compatible;def:persistent_reduction,test/inductor/test_torchinductor_strided_blocks.py::test_rms_norm_backward_does_not_crash_with_tma,data/multi_func_160/patches/pytorch_multi_full_0017_triton_ed44ed45a489/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,0.000,0.008,0.125,0.393,4,31,15.638,1706,1563,143,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/codegen/triton.py', 'torch/_inductor/runtime/triton_heuristics.py']; gold_files=['torch/_inductor/codegen/triton.py', 'torch/_inductor/runtime/triton_heuristics.py']; add_seq=0.008; rem_seq=0.393; add_jaccard=0.000; rem_jaccard=0.125; patch_lines=4; gold_lines=31; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0017_triton_ed44ed45a489,ed44ed45a489441d6f850c462edc4b8f0f94d440,d4458f189a5fe045b2022ea0ab522829baedaf12,Logic,gpt,autocoderover,original-patched-short-known-location-editregion,main,gpt_autocoderover_main_autocoderover_openai_gpt4o_acrpatch_short_10000_remaining_from11_editregion,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,def:TMACompatibilityChecker.are_block_parameters_compatible;def:persistent_reduction,test/inductor/test_torchinductor_strided_blocks.py::test_rms_norm_backward_does_not_crash_with_tma,data/multi_func_160/patches/pytorch_multi_full_0017_triton_ed44ed45a489/gpt__autocoderover__main__original-patched-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,many_numeric_literals,torch/_inductor/codegen/triton.py,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,0.000,0.011,0.000,0.009,2,31,15.858,1598,1497,101,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/codegen/triton.py']; gold_files=['torch/_inductor/codegen/triton.py', 'torch/_inductor/runtime/triton_heuristics.py']; add_seq=0.011; rem_seq=0.009; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=31; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0017_triton_ed44ed45a489,ed44ed45a489441d6f850c462edc4b8f0f94d440,d4458f189a5fe045b2022ea0ab522829baedaf12,Logic,gpt,swe,tool-call-short-known-location-editregion,main,gpt_swe_main_swe_openai_gpt4o_toolcall_short_10000_remaining_from11_editregion,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,def:TMACompatibilityChecker.are_block_parameters_compatible;def:persistent_reduction,test/inductor/test_torchinductor_strided_blocks.py::test_rms_norm_backward_does_not_crash_with_tma,data/multi_func_160/patches/pytorch_multi_full_0017_triton_ed44ed45a489/gpt__swe__main__tool-call-short-known-location-editregion.diff,pass,not_confirmed_bug_fix,False,medium,too_small_and_low_gold_similarity,,torch/_inductor/codegen/triton.py,torch/_inductor/codegen/triton.py;torch/_inductor/runtime/triton_heuristics.py,0.000,0.009,0.000,0.009,2,31,15.714,1574,1482,92,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_inductor/codegen/triton.py']; gold_files=['torch/_inductor/codegen/triton.py', 'torch/_inductor/runtime/triton_heuristics.py']; add_seq=0.009; rem_seq=0.009; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=2; gold_lines=31; risks=[]"
multi,pytorch_multi_full_0021_side_effects_d34d5ccec533,d34d5ccec533d70393b98e2aeb8130bdf1753571,6a821c9e6ad976908a32c0c4731334809893ccfa,Logic,gpt,agentless,search-replace-known-location-editregion,main,gpt_agentless_main_agentless_openai_gpt4o_searchreplace_10000_remaining_from11_editregion,torch/_dynamo/side_effects.py;torch/_dynamo/variables/functions.py,def:SideEffects.is_modified;def:SideEffects.load_attr;def:SideEffects.load_cell;def:SideEffects.store_cell;def:SideEffects.track_cell_existing;def:UserFunctionVariable.bind_args,test/dynamo/test_misc.py::test_top_package_import;test/dynamo/test_misc.py::test_writes_to_cells_across_frames1;test/dynamo/test_misc.py::test_writes_to_cells_across_frames2,data/multi_func_160/patches/pytorch_multi_full_0021_side_effects_d34d5ccec533/gpt__agentless__main__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_dynamo/side_effects.py;torch/_dynamo/variables/functions.py,torch/_dynamo/side_effects.py;torch/_dynamo/variables/functions.py,0.000,0.019,0.043,0.046,4,55,12.389,1738,1663,75,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/side_effects.py', 'torch/_dynamo/variables/functions.py']; gold_files=['torch/_dynamo/side_effects.py', 'torch/_dynamo/variables/functions.py']; add_seq=0.019; rem_seq=0.046; add_jaccard=0.000; rem_jaccard=0.043; patch_lines=4; gold_lines=55; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0020_builder_eaba287adb99,eaba287adb9952b5e1e73febb2698737330194e6,f5f1d0a753eccc2787bba08d13e4e287cf0c2929,API,deepseek,swe,tool-call-short-known-location-editregion,no_patch_retry_fill,deepseek_swe_no_patch_retry_fill_swe_toolcall_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,def:UserFunctionVariable.__init__;def:VariableBuilder._wrap,test/dynamo/test_repros.py::test_torch_compile_in_compile_frame,data/multi_func_160/patches/pytorch_multi_full_0020_builder_eaba287adb99/deepseek__swe__no_patch_retry_fill__tool-call-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,,torch/_dynamo/variables/builder.py,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,0.000,0.005,0.500,0.798,5,9,23.691,3731,1248,2483,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/builder.py']; gold_files=['torch/_dynamo/variables/builder.py', 'torch/_dynamo/variables/functions.py']; add_seq=0.005; rem_seq=0.798; add_jaccard=0.000; rem_jaccard=0.500; patch_lines=5; gold_lines=9; risks=[]"
multi,pytorch_multi_full_0023_builder_eaba287adb99,eaba287adb9952b5e1e73febb2698737330194e6,f5f1d0a753eccc2787bba08d13e4e287cf0c2929,API,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,def:UserFunctionVariable.__init__;def:VariableBuilder._wrap,test/dynamo/test_repros.py::test_torch_compile_in_compile_frame,data/multi_func_160/patches/pytorch_multi_full_0023_builder_eaba287adb99/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,many_numeric_literals,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,0.000,0.013,0.333,0.590,7,9,12.622,4534,1257,3277,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/builder.py', 'torch/_dynamo/variables/functions.py']; gold_files=['torch/_dynamo/variables/builder.py', 'torch/_dynamo/variables/functions.py']; add_seq=0.013; rem_seq=0.590; add_jaccard=0.000; rem_jaccard=0.333; patch_lines=7; gold_lines=9; risks=['many_numeric_literals']"
multi,pytorch_multi_full_0025_builder_eaba287adb99,eaba287adb9952b5e1e73febb2698737330194e6,f5f1d0a753eccc2787bba08d13e4e287cf0c2929,API,deepseek,agentless,search-replace-known-location-editregion,no_patch_retry_fill,deepseek_agentless_no_patch_retry_fill_agentless_searchreplace_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,def:UserFunctionVariable.__init__;def:VariableBuilder._wrap,test/dynamo/test_repros.py::test_torch_compile_in_compile_frame,data/multi_func_160/patches/pytorch_multi_full_0025_builder_eaba287adb99/deepseek__agentless__no_patch_retry_fill__search-replace-known-location-editregion.diff,pass,confirmed_bug_fix,True,high,high_alignment_with_human_patch_and_passes_tests,,torch/_dynamo/variables/builder.py,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,0.000,0.005,0.500,0.798,5,9,12.419,4046,1337,2709,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/builder.py']; gold_files=['torch/_dynamo/variables/builder.py', 'torch/_dynamo/variables/functions.py']; add_seq=0.005; rem_seq=0.798; add_jaccard=0.000; rem_jaccard=0.500; patch_lines=5; gold_lines=9; risks=[]"
multi,pytorch_multi_full_0025_builder_eaba287adb99,eaba287adb9952b5e1e73febb2698737330194e6,f5f1d0a753eccc2787bba08d13e4e287cf0c2929,API,deepseek,aider,search-replace-short-known-location-editregion,main,deepseek_aider_main_aider_searchreplace_short_v4pro_3000_editregion,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,def:UserFunctionVariable.__init__;def:VariableBuilder._wrap,test/dynamo/test_repros.py::test_torch_compile_in_compile_frame,data/multi_func_160/patches/pytorch_multi_full_0025_builder_eaba287adb99/deepseek__aider__main__search-replace-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_dynamo/variables/builder.py,torch/_dynamo/variables/builder.py;torch/_dynamo/variables/functions.py,0.000,0.006,0.000,0.000,3,9,12.447,2480,1060,1420,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/builder.py']; gold_files=['torch/_dynamo/variables/builder.py', 'torch/_dynamo/variables/functions.py']; add_seq=0.006; rem_seq=0.000; add_jaccard=0.000; rem_jaccard=0.000; patch_lines=3; gold_lines=9; risks=[]"
multi,pytorch_multi_full_0026_tensor_ae6158500a3f,ae6158500a3f8b08ef8d96d10917b171cab0cfb7,f12969421e33fc91a9fa2f2b505d619bf66055b3,API,deepseek,autocoderover,original-patched-short-known-location-editregion,no_patch_retry_fill,deepseek_autocoderover_no_patch_retry_fill_autocoderover_acrpatch_short_v4pro_10000_retry_3000_nopatch_editregion,torch/_dynamo/variables/tensor.py;torch/_dynamo/variables/torch_function.py,def:TensorSubclassVariable.call_function;def:TensorVariable.method_as_subclass;def:TensorWithTFOverrideVariable.from_tensor_var;def:build_torch_function_fn,test/dynamo/test_subclasses.py::test_return_local_subclass,data/multi_func_160/patches/pytorch_multi_full_0026_tensor_ae6158500a3f/deepseek__autocoderover__no_patch_retry_fill__original-patched-short-known-location-editregion.diff,pass,confirmed_bug_fix,True,medium,passes_tests_and_edits_relevant_production_logic_without_blocking_risk,,torch/_dynamo/variables/tensor.py,torch/_dynamo/variables/tensor.py;torch/_dynamo/variables/torch_function.py,0.000,0.040,0.235,0.075,7,26,25.013,7686,1662,6024,Author-perspective static semantic review after passing bug-revealing tests.,"patch_files=['torch/_dynamo/variables/tensor.py']; gold_files=['torch/_dynamo/variables/tensor.py', 'torch/_dynamo/variables/torch_function.py']; add_seq=0.040; rem_seq=0.075; add_jaccard=0.000; rem_jaccard=0.235; patch_lines=7; gold_lines=26; risks=[]"
