dataset,instance_id,commit_id,parent_sha,bug_category,model,agent,strategy,run_role,method,source_files,bug_reveal_tests,patch_path,test_status,semantic_success,semantic_confidence,semantic_reason,risk_signals,patch_files,gold_files,add_jaccard,add_seq_ratio,remove_jaccard,remove_seq_ratio,patch_changed_lines,gold_changed_lines,elapsed_seconds,total_tokens,prompt_tokens,completion_tokens,manual_review_note,manual_review_changed,bug_fix_verdict,confirmed_bug_fix_for_rate,bug_fix_evidence,final_manual_review,previous_bug_fix_verdict
single,pytorch_single_full_0054_nested_tensor_f33beb767d04,f33beb767d04ad00aecbcf16690e786eb93ebdd8,6bfc6e08759cf1fd7cf89916124285bf131b7168,Shape,gpt,agentless,search-replace-known-location,main,agentless_openai_gpt4o_10000,torch/nested/_internal/nested_tensor.py,test/test_nestedtensor.py::test_specialize_dynamic_shape_recompile;test/test_nestedtensor.py::test_specialize_dynamic_shape,data/single_func_180/patches/pytorch_single_full_0054_nested_tensor_f33beb767d04/gpt__agentless__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/nested/_internal/nested_tensor.py,torch/nested/_internal/nested_tensor.py,1.000,1.000,1.000,1.000,4,4,11.795,2270,2178,92,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0054_nested_tensor_f33beb767d04,f33beb767d04ad00aecbcf16690e786eb93ebdd8,6bfc6e08759cf1fd7cf89916124285bf131b7168,Shape,gpt,swe,tool-call-known-location,main,swe_openai_gpt4o_10000,torch/nested/_internal/nested_tensor.py,test/test_nestedtensor.py::test_specialize_dynamic_shape_recompile;test/test_nestedtensor.py::test_specialize_dynamic_shape,data/single_func_180/patches/pytorch_single_full_0054_nested_tensor_f33beb767d04/gpt__swe__main__tool-call-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/nested/_internal/nested_tensor.py,torch/nested/_internal/nested_tensor.py,1.000,1.000,1.000,1.000,5,4,12.051,2288,2186,102,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0054_nested_tensor_f33beb767d04,f33beb767d04ad00aecbcf16690e786eb93ebdd8,6bfc6e08759cf1fd7cf89916124285bf131b7168,Shape,gpt,aider,search-replace-known-location,main,aider_openai_gpt4o_10000,torch/nested/_internal/nested_tensor.py,test/test_nestedtensor.py::test_specialize_dynamic_shape_recompile;test/test_nestedtensor.py::test_specialize_dynamic_shape,data/single_func_180/patches/pytorch_single_full_0054_nested_tensor_f33beb767d04/gpt__aider__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/nested/_internal/nested_tensor.py,torch/nested/_internal/nested_tensor.py,1.000,1.000,1.000,1.000,4,4,11.963,2270,2178,92,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0057_dataset_600999e50a1b,600999e50a1b27f6a53d64ce70b940c97b41b283,2eed603d5db95cfd848347c9ba91f0776095f175,Logic,deepseek,agentless,search-replace-known-location,main,agentless_deepseek_v4pro_3000,torch/utils/data/dataset.py,test/test_dataloader.py::test_size_mismatch,data/single_func_180/patches/pytorch_single_full_0057_dataset_600999e50a1b/deepseek__agentless__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/utils/data/dataset.py,torch/utils/data/dataset.py,1.000,1.000,1.000,1.000,2,2,41.071,2225,980,1245,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0057_dataset_600999e50a1b,600999e50a1b27f6a53d64ce70b940c97b41b283,2eed603d5db95cfd848347c9ba91f0776095f175,Logic,deepseek,autocoderover,original-patched-known-location,main,autocoderover_deepseek_v4pro_3000,torch/utils/data/dataset.py,test/test_dataloader.py::test_size_mismatch,data/single_func_180/patches/pytorch_single_full_0057_dataset_600999e50a1b/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/utils/data/dataset.py,torch/utils/data/dataset.py,1.000,1.000,1.000,1.000,3,2,11.134,1669,1006,663,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0057_dataset_600999e50a1b,600999e50a1b27f6a53d64ce70b940c97b41b283,2eed603d5db95cfd848347c9ba91f0776095f175,Logic,deepseek,swe,tool-call-known-location,main,swe_deepseek_v4pro_3000,torch/utils/data/dataset.py,test/test_dataloader.py::test_size_mismatch,data/single_func_180/patches/pytorch_single_full_0057_dataset_600999e50a1b/deepseek__swe__main__tool-call-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/utils/data/dataset.py,torch/utils/data/dataset.py,1.000,1.000,1.000,1.000,3,2,10.99,1783,1005,778,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0057_dataset_600999e50a1b,600999e50a1b27f6a53d64ce70b940c97b41b283,2eed603d5db95cfd848347c9ba91f0776095f175,Logic,deepseek,aider,search-replace-known-location,main,aider_deepseek_v4pro_3000,torch/utils/data/dataset.py,test/test_dataloader.py::test_size_mismatch,data/single_func_180/patches/pytorch_single_full_0057_dataset_600999e50a1b/deepseek__aider__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/utils/data/dataset.py,torch/utils/data/dataset.py,1.000,1.000,1.000,1.000,2,2,11.457,2009,980,1029,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0057_dataset_600999e50a1b,600999e50a1b27f6a53d64ce70b940c97b41b283,2eed603d5db95cfd848347c9ba91f0776095f175,Logic,gpt,agentless,search-replace-known-location,main,agentless_openai_gpt4o_10000,torch/utils/data/dataset.py,test/test_dataloader.py::test_size_mismatch,data/single_func_180/patches/pytorch_single_full_0057_dataset_600999e50a1b/gpt__agentless__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/utils/data/dataset.py,torch/utils/data/dataset.py,1.000,1.000,1.000,1.000,2,2,10.592,878,817,61,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0057_dataset_600999e50a1b,600999e50a1b27f6a53d64ce70b940c97b41b283,2eed603d5db95cfd848347c9ba91f0776095f175,Logic,gpt,swe,tool-call-known-location,main,swe_openai_gpt4o_10000,torch/utils/data/dataset.py,test/test_dataloader.py::test_size_mismatch,data/single_func_180/patches/pytorch_single_full_0057_dataset_600999e50a1b/gpt__swe__main__tool-call-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/utils/data/dataset.py,torch/utils/data/dataset.py,1.000,1.000,1.000,1.000,3,2,10.42,896,825,71,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0057_dataset_600999e50a1b,600999e50a1b27f6a53d64ce70b940c97b41b283,2eed603d5db95cfd848347c9ba91f0776095f175,Logic,gpt,aider,search-replace-known-location,main,aider_openai_gpt4o_10000,torch/utils/data/dataset.py,test/test_dataloader.py::test_size_mismatch,data/single_func_180/patches/pytorch_single_full_0057_dataset_600999e50a1b/gpt__aider__main__search-replace-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/utils/data/dataset.py,torch/utils/data/dataset.py,1.000,1.000,1.000,1.000,2,2,10.313,878,817,61,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0002_cpp_607884c9afeb,607884c9afeb29fd230ed2fbadae92377e47dc97,7bf3b7cdc5631f9991eebcdd8ec09095339a9973,Logic,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,agentless_deepseek_v4pro_6000_retry,torch/_inductor/codegen/cpp.py,test/inductor/test_cpu_repro.py::test_bitwise_shift_corner_inputs,data/single_func_180/patches/pytorch_single_full_0002_cpp_607884c9afeb/deepseek__agentless__no_patch_retry_fill__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_inductor/codegen/cpp.py,torch/_inductor/codegen/cpp.py,0.000,0.119,1.000,1.000,6,34,39.975,5804,1977,3827,Kept from automatic review; no high-risk semantic red flag requiring override.,False,not_bug_fix,False,Handles oversized shifts but misses negative-shift and signed/unsigned semantics covered by the human C++ codegen fix.,not_bug_fix_group_override,plausible_needs_review
single,pytorch_single_full_0006_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,agentless_deepseek_v4pro_6000_retry,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,data/single_func_180/patches/pytorch_single_full_0006_standalone_compile_ac715e96b49d/deepseek__agentless__no_patch_retry_fill__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,0.667,0.718,0.500,0.565,3,5,29.407,4276,1726,2550,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0006_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,deepseek,autocoderover,original-patched-known-location,main,autocoderover_deepseek_v4pro_3000,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,data/single_func_180/patches/pytorch_single_full_0006_standalone_compile_ac715e96b49d/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,high,high_similarity_to_human_patch,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,1.000,1.000,1.000,1.000,6,5,20.551,4749,1813,2936,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,Patch passes the bug-revealing tests and is highly aligned with the human patch.,kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0006_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,deepseek,aider,search-replace-known-location,no_patch_retry_fill,aider_deepseek_v4pro_10000_retry,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,data/single_func_180/patches/pytorch_single_full_0006_standalone_compile_ac715e96b49d/deepseek__aider__no_patch_retry_fill__search-replace-known-location.diff,pass,success,low,passes_tests_and_modifies_same_source_region_without_overfit_signals;patch_much_smaller_than_human_patch,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,0.000,0.000,0.500,0.565,1,5,20.257,3306,1647,1659,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Manual grouped review: patch passes the bug-revealing test, changes the target production source, and its minimal logic is sufficient for the observed bug mechanism.",confirmed_from_plausible_manual_review,plausible_needs_review
single,pytorch_single_full_0006_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,gpt,agentless,search-replace-known-location,main,agentless_openai_gpt4o_10000,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,data/single_func_180/patches/pytorch_single_full_0006_standalone_compile_ac715e96b49d/gpt__agentless__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,0.667,0.718,0.500,0.565,3,5,20.766,1647,1608,39,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0006_standalone_compile_ac715e96b49d,ac715e96b49de98bd9e50fa627628776ffb75bce,14293c237729a99440470206c0f791a8e76224ec,Logic,gpt,aider,search-replace-known-location,main,aider_openai_gpt4o_10000,torch/_inductor/standalone_compile.py,test/inductor/test_codecache.py::test_save_in_new_path,data/single_func_180/patches/pytorch_single_full_0006_standalone_compile_ac715e96b49d/gpt__aider__main__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/standalone_compile.py,torch/_inductor/standalone_compile.py,0.667,0.718,0.500,0.565,3,5,20.882,1647,1608,39,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0007_decomposition_a1bd9248eb99,a1bd9248eb9929d70f88d751821561843aea3ee2,36c2a1325c0db23845a883e8e7d730f8f1303cf5,Shape,deepseek,agentless,search-replace-known-location,no_patch_retry_fill,agentless_deepseek_v4pro_6000_retry,torch/_inductor/decomposition.py,test/inductor/test_torchinductor.py::test_add_complex_strided_fallback;test/inductor/test_cpu_repro.py::test_complex_cholesky_mh_view_fallback,data/single_func_180/patches/pytorch_single_full_0007_decomposition_a1bd9248eb99/deepseek__agentless__no_patch_retry_fill__search-replace-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/decomposition.py,torch/_inductor/decomposition.py,0.143,0.356,1.000,1.000,4,9,54.014,4183,1773,2410,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
single,pytorch_single_full_0007_decomposition_a1bd9248eb99,a1bd9248eb9929d70f88d751821561843aea3ee2,36c2a1325c0db23845a883e8e7d730f8f1303cf5,Shape,deepseek,autocoderover,original-patched-known-location,main,autocoderover_deepseek_v4pro_3000,torch/_inductor/decomposition.py,test/inductor/test_torchinductor.py::test_add_complex_strided_fallback;test/inductor/test_cpu_repro.py::test_complex_cholesky_mh_view_fallback,data/single_func_180/patches/pytorch_single_full_0007_decomposition_a1bd9248eb99/deepseek__autocoderover__main__original-patched-known-location.diff,pass,success,medium,passes_tests_and_modifies_same_source_region_without_overfit_signals,,torch/_inductor/decomposition.py,torch/_inductor/decomposition.py,0.143,0.356,1.000,1.000,5,9,36.241,3321,1349,1972,Kept from automatic review; no high-risk semantic red flag requiring override.,False,confirmed_bug_fix,True,"Patch passes the bug-revealing tests, modifies the relevant production source, and has no blocking overfit signal.",kept_previous_verdict,confirmed_bug_fix
